,Textos_espanol,sdg,palabras
1630,"Suecia inició el Consejo Nacional para la Prevención del Suicidio en 1993, convirtiéndose en uno de los primeros países del mundo en establecer una estrategia nacional integral para la prevención del suicidio. En 1994, una decisión parlamentaria condujo a la creación de un Centro Nacional para la Investigación del Suicidio y Prevención de Enfermedades Mentales (NASP). Esta red coordina la cooperación entre los actores involucrados, incluidos proveedores de atención médica, servicios sociales, escuelas, iglesias y ONG, y tiene como objetivo facilitar los esfuerzos de prevención del suicidio e integrar el trabajo de salud pública nacional a nivel local.",,"['inclu', 'actor', 'suicidi', 'establecer', 'consejo', 'investigacion', 'salud', 'consej', 'mundo', 'centro', 'suecia', 'integrar', 'publicar', 'coordin', 'decision', 'creacion', 'enfermedad', 'esfuerz', 'esfuerzo', 'mund', 'medico', 'nacional', 'local', 'red', 'public', 'nivel', 'objetivo', 'sueci', 'servici', 'establec', 'convertir él', 'facilitar', 'trabajar', 'involucr', 'primero', 'objet', 'investig', 'primer', 'ong', 'conduj', 'centr', 'nasp', 'pais', 'parlamentario', 'iglesi', 'escuela', 'servicio', 'facilit', 'social', 'coordinar', 'país', 'parlamentari', 'inici', 'involucrado', 'estrategi', 'escuel', 'inicio', 'medic', 'convirt', 'estrategia', 'cooperacion', 'proveedor', 'trabaj', 'suicidio', 'conducir', 'incluir', 'integral', 'mental', 'prevencion', 'iglesia', 'integr', 'atencion', 'cooper']"
1631,"Por lo general, las mujeres de las zonas rurales desconocen los procesos de concesión de licencias, que a menudo son complicados, y en varias economías de MENA los negocios desde el hogar no pueden registrarse ni obtener una licencia. Por ejemplo, en los Emiratos Árabes Unidos, muchos municipios requieren prueba de una ubicación comercial arrendada antes de otorgar una licencia comercial. Esto impide que las mujeres inicien una empresa en el hogar (aunque hay evidencia de que esta sería la elección de muchas mujeres emiratíes tradicionales).",,"['rural', 'concesion', 'mujer', 'otorgar', 'inicien', 'menudo', 'emirato', 'prueb', 'emirati', 'pued', 'proceso', 'comercial', 'registrar él', 'licenci', 'vari', 'empres', 'requerir', 'seri', 'prueba', 'ejemplo', 'otorg', 'hog', 'impid', 'general', 'varios', 'evidenciar', 'hogar', 'negocio', 'empresa', 'desconocer', 'men', 'emirat', 'requier', 'eleccion', 'obtener', 'arrend', 'complicado', 'aunque', 'much', 'unid', 'aunqu', 'tradicional', 'proces', 'economia', 'menud', 'desconoc', 'inici', 'municipi', 'evident', 'zona', 'unido', 'mucho', 'negoci', 'arab', 'zon', 'registr', 'impedir', 'complic', 'obten', 'mena', 'licencia', 'ejempl', 'ubic', 'poder', 'ubicacion', 'serio', 'municipio', 'arrendado', 'economi']"
1632,"Al mismo tiempo, la información oficial sobre las pruebas nacionales repite claramente el mensaje de que las pruebas nacionales solo miden un área discreta del conocimiento y las habilidades de los estudiantes, brindando una instantánea del rendimiento de los estudiantes en objetivos de aprendizaje seleccionados, y que se necesitan evaluaciones complementarias para medir completamente proceso estudiantil. La investigación de diferentes países indica que, si bien la evaluación tiene como objetivo principal medir el progreso y los resultados del aprendizaje, también tiene efectos en el proceso de aprendizaje en sí (Somerset, 1996). Varios autores han descrito esta influencia de la evaluación en la enseñanza y el aprendizaje como el “efecto de retroceso” de la evaluación de los estudiantes (Alderson y Wall, 1993, Baartman et al.,",,"['necesit', 'efect', 'sol', 'conoc', 'nacional', 'tambi', 'mensaje', 'seleccionado', 'objetivo', 'indicar', 'habil', 'instantaneo', 'pais', 'seleccion', 'estudiante', 'areo', 'diferent', 'alderson', 'estudi', 'informacion', 'progres', 'baartm', 'efecto', 'aprendizaje', 'tambien', 'ensen', 'autor', 'discret', 'descrito', 'mismo', 'complet', 'are', 'solo', 'proceso', 'prueba', 'progreso', 'aprendizaj', 'med', 'oficial', 'inform', 'objet', 'baartmar', 'brindar', 'brind', 'proces', 'descrit', 'evaluación', 'habilidad', 'completamente', 'necesitar', 'discreto', 'repit', 'investigacion', 'et', 'prueb', 'diferente', 'instantane', 'tiempo', 'vari', 'conocimiento', 'evalu', 'retroceso', 'varios', 'tiemp', 'result', 'mensaj', 'bien', 'ensenanza', 'retroces', 'rendimiento', 'claramente', 'influencia', 'indic', 'influenci', 'wall', 'resultado', 'complementario', 'somerset ', 'clar', 'mism', 'repetir', 'medir', 'investig', 'somerset', 'principal', 'evaluacion', 'estudiantil', 'mid', 'complementari', 'país', 'si', 'rendimient']"
1633,"La orientación profesional debe proporcionar una imagen completa de las distintas vías del sistema educativo, que abarque en particular la opción de formación profesional. La orientación en educación y formación profesional tiene un papel importante que desempeñar para ayudar a las personas a identificar cómo pueden utilizar mejor las habilidades que han desarrollado a lo largo de su curso de educación y formación para construir carreras satisfactorias. La orientación profesional en las universidades puede respaldar transiciones efectivas al lugar de trabajo al involucrar a los empleadores (incluso a través de ferias profesionales y talleres para empleadores) para brindar oportunidades de aprendizaje relacionadas con el trabajo, y puede ayudar a garantizar que las habilidades de los graduados sean bien utilizadas.",,"['carrera', 'satisfactoria', 'transicion', 'efect', 'desempen', 'habil', 'oportun', 'utilizado', 'trabajar', 'involucrar', 'proporcion', 'universidad', 'imagen', 'sistema', 'abarcar', 'desempenar', 'relacion', 'aprendizaje', 'papel', 'poder', 'complet', 'completo', 'identific', 'via', 'utilizar', 'inclus', 'desarrollado', 'lug', 'construir', 'ayudar', 'mejor', 'aprendizaj', 'involucr', 'brindar', 'brind', 'carrer', 'educ', 'curs', 'oportunidad', 'habilidad', 'deb', 'empleador', 'persona', 'feria', 'incluso', 'educacion', 'graduado', 'transición', 'utiliz', 'proporcionar', 'pued', 'efectivo', 'largo', 'constru', 'vias', 'abarqu', 'garantiz', 'respaldar', 'curso', 'bien', 'deber', 'ayud', 'distinto', 'formacion', 'distint', 'univers', 'opcion', 'person', 'trabaj', 'taller', 'orient', 'satisfactori', 'desarroll', 'imag', 'lugar', 'garantizar', 'feri', 'larg', 'gradu', 'educativo', 'orientacion', 'particul', 'identificar', 'respald', 'trav', 'relacionado', 'importante', 'sistem', 'profesional', 'particular', 'import']"
1634,"Se han realizado varios esfuerzos para hacer frente a las listas de espera, incluidas asignaciones presupuestarias adicionales para financiar el trabajo de horas extra en el sector público y ""cupones"" para que algunos pacientes obtengan atención en el sector privado. Sin embargo, estas proyecciones asumen una continuación de la baja prioridad que actualmente se le da a la salud, lo que probablemente no sea suficiente en el largo plazo dado que los niveles de gasto ya no son suficientes para brindar cobertura a toda la población y existen largos tiempos de espera para algunos servicios. . Esto se hizo particularmente evidente durante la reciente crisis económica.",,"['particularmente', 'publico', 'existir', 'salud', 'economico', 'suficient', 'esfuerzo', 'prioridad', 'priorid', 'obtengan', 'incluido', 'trabajar', 'realiz', 'dar', 'servicio', 'asum', 'actualmente', 'baj', 'hacer', 'exist', 'financi', 'priv', 'list', 'plazo', 'dad', 'bajo', 'continuacion', 'evidente', 'public', 'cupon', 'obteng', 'servici', 'proyeccion', 'brindar', 'hiz', 'brind', 'proyección', 'adicional', 'paciente', 'gasto', 'probablemente', 'cupón', 'econom', 'embargo', 'atencion', 'actual', 'recient', 'presupuestari', 'embarg', 'esfuerz', 'sector', 'tiempo', 'vari', 'largo', 'varios', 'tiemp', 'asign', 'privado', 'lista', 'crisis', 'reciente', 'continu', 'gast', 'hor', 'cobertur', 'trabaj', 'asumir', 'asignación', 'inclu', 'plaz', 'larg', 'nivel', 'esper', 'da', 'hac', 'pacient', 'cobertura', 'probabl', 'esperar', 'financiar', 'hora', 'tod', 'evident', 'frent', 'frente', 'particular', 'poblacion', 'suficiente', 'presupuestaria', 'realizado', 'extra', 'todo']"
1635,"Además, la percepción de que el sistema de justicia penal las trata mal hace que muchas víctimas se excluyan de los procesos judiciales y de aplicación de la ley en una etapa temprana. Las víctimas que son tratadas con insensibilidad o falta de simpatía a menudo deciden no continuar con el proceso. Las víctimas quieren que termine la violencia y que estén seguras y protegidas. Si no creen que el sistema de justicia penal puede ayudarlos en eso, no cooperarán. Muchos países han adoptado leyes y políticas para responder a estos prejuicios, sin embargo, las mujeres y las niñas en todo el mundo continúan experimentando violencia, discriminación y dificultades para acceder a la justicia.",,"['polit', 'continuan', 'mujer', 'simpatiir', 'adopt', 'exclu', 'excluyan', 'tratar', 'falt', 'temprano', 'acced', 'politica', 'percepcion', 'pais', 'prejuicio', 'sistema', 'acceder', 'etap', 'respond', 'menud', 'mucho', 'hacer', 'poder', 'experiment', 'ayudar él', 'cooper', 'cre', 'justici', 'discriminacion', 'proceso', 'quier', 'discrimin', 'victim', 'responder', 'continuar', 'proces', 'segur', 'embargo', 'decidir', 'insensibilidad', 'pued', 'embarg', 'mund', 'victima', 'querer', 'prejuici', 'esten', 'much', 'ayud', 'protegido', 'adoptar', 'termin', 'aplicacion', 'experimentar', 'continu', 'cooperar', 'menudo', 'tratada', 'mal', 'mundo', 'falta', 'nin', 'hac', 'etapa', 'insensibil', 'terminar', 'justicia', 'violenci', 'penal', 'tempran', 'nina', 'sistem', 'dificultad', 'país', 'seguro', 'simpati', 'si', 'ley', 'adema', 'estir', 'aplic', 'decid', 'proteg', 'violencia', 'adem', 'creer', 'trat', 'judicial']"
1636,"Por ejemplo, un mayor poder de negociación, representado por una mayor brecha de edad, afecta positivamente la cantidad de tiempo que los esposos dedican al trabajo en el mercado y que las esposas dedican al trabajo doméstico. No tiene efecto sobre el tiempo que los esposos dedican al trabajo doméstico o las esposas al trabajo en el mercado. Por otro lado, el proxy de la brecha educativa parece afectar negativamente la cantidad de tiempo que los esposos dedican al trabajo doméstico y de cuidados, afecta positivamente el tiempo que la esposa y el esposo dedican al trabajo del mercado y no afecta significativamente el tiempo que la esposa dedica a el trabajo doméstico. Esto sugiere que la división del trabajo en el hogar y, en particular, el tiempo de trabajo doméstico y de cuidados de las mujeres puede no estar sujeto a negociación.",,"['mujer', 'negociacion', 'negat', 'pued', 'dedic', 'educativo', 'sugier', 'efect', 'cantid', 'tiempo', 'mayor', 'ejemplo', 'cuidado', 'esposo', 'hog', 'positivamente', 'sujet', 'hogar', 'espos', 'trabajar', 'domestico', 'posit', 'parecer', 'tiemp', 'afectar', 'represent', 'sujeto', 'cuid', 'dedicar', 'edad', 'particul', 'representado', 'division', 'brech', 'educ', 'merc', 'lado', 'sugerir', 'proxy', 'parec', 'significativamente', 'negoci', 'mercado', 'lad', 'cantidad', 'efecto', 'esposa', 'afect', 'negativamente', 'particular', 'ejempl', 'trabaj', 'domest', 'poder', 'brecha', 'signific', 'pod']"
1637,"La segregación de campo por género puede tener efectos negativos en los ingresos futuros y la progresión profesional de las mujeres, ya que las profesiones dominadas por hombres (como las de STEM) tienden a ofrecer salarios más lucrativos que muchas de las profesiones dominadas por mujeres. Las mujeres en México obtienen menos de la mitad de todos los títulos terciarios en campos STEM, excepto en ciencias de la vida (Figura 2.4). La brecha de género en las expectativas sobre el campo de trabajo es grande.",,"['excepto', 'mujer', 'profesion', 'progresion', 'tiend', 'negativo', 'menos', 'negat', 'camp', 'pued', 'stem', 'tener', 'efect', 'mexic', 'obtien', 'gener', 'mit', 'vida', 'vid', 'expectativa', 'salario', 'expect', 'lucrativo', 'ingres', 'lucrat', 'terciario', 'segreg', 'hombr', 'ofrec', 'terciari', 'futur', 'mas', 'men', 'dominada', 'titulo', 'ciencia', 'hombre', 'trabajar', 'tender', 'genero', 'segregacion', 'obtener', 'mitad', 'figurar', 'ingreso', 'much', 'mexico', 'brech', 'salari', 'domin', 'grand', 'campo', 'profesión', 'mucho', 'except', 'profesional', 'futuro', 'efecto', 'grande', 'ofrecer', 'titul', 'cienci', 'trabaj', 'brecha', 'poder', 'ten', '24', 'figur']"
1638,"Así, donde la vivienda está altamente segregada, las escuelas también tienden a estar segregadas. Las escuelas que se perciben como de mejor calidad a menudo están ubicadas en áreas donde los precios de las propiedades y los alquileres son más altos. Por lo tanto, la educación de buena calidad a menudo tiene un precio implícito en el mercado de la vivienda y es posible que los estudiantes inmigrantes de entornos socioeconómicos bajos no tengan acceso a ella (Field et al.,",,"['altos', 'implicito', 'altamente', 'buen', 'are', 'et', 'menudo', 'area', 'tiend', 'educacion', 'implicit', 'propiedad', 'posibl', 'calidad', 'entorno', 'bajo', 'inmigrante', 'tambi', 'vivienda', 'percibir', 'percib', 'mejor', 'estar', 'socioeconom', 'segreg', 'tambien', 'mas', 'posible', 'alt', 'ubicada', 'tender', 'estan', 'escuela', 'estudiante', 'entorn', 'acceso', 'educ', 'alquiler', 'menud', 'merc', 'inmigr', 'estudi', 'socioeconomico', 'escuel', 'baj', 'mercado', 'calid', 'field', 'asi', 'alto', 'ubic', 'segregado', 'viviend', 'preci', 'acces', 'precio']"
1639,"Por ejemplo, los proyectos de ley liderados por WPC sobre la prevención del acoso laboral y el abuso doméstico han permitido un cambio en la división público-privado y han influido positivamente en las experiencias “informales” de violencia y abuso de las mujeres. También ha habido debates y discusiones sobre el papel de las prácticas socioculturales para mantener intacta la brecha de género. A través del intercambio regular de conocimientos con organizaciones internacionales y el monitoreo de la implementación efectiva de políticas inclusivas, WPC sirve como una especie de “perro guardián” en el parlamento, asegurando el cumplimiento de las medidas institucionales para la inclusión de las mujeres.",,"['polit', 'mujer', 'abuso', 'guardiar', 'asegur', 'experient', 'efect', 'inclusiva', 'abus', 'conoc', 'tambi', 'informal', 'posit', 'politica', 'especiar', 'manten', 'division', 'brech', 'discusión', 'sociocultural', 'cambio', 'influ', 'experiencia', 'papel', 'tambien', 'prevencion', 'acos', 'perr', 'cambi', 'gener', 'inclus', 'ejemplo', 'implementacion', 'cumplimient', 'domestico', 'publicoprivar', 'intercambio', 'med', 'genero', 'monitoreo', 'mantener', 'servir', 'regul', 'asegurar', 'especi', 'permitido', 'perrir', 'ejempl', 'intercambi', 'brecha', 'intact', 'medida', 'parlament', 'influido', 'institucional', 'efectivo', 'conocimiento', 'discusion', 'debate', 'implement', 'liderado', 'cumplimiento', 'lider', 'practica', 'proyect', 'laboral', 'sirv', 'proyecto', 'practic', 'organiz', 'monitore', 'internacional', 'positivamente', 'publicopriv', 'violenci', 'inclusion', 'acoso', 'wpc', 'trav', 'guardi', 'permit', 'intacto', 'debat', 'parlamento', 'regular', 'organización', 'ley', 'domest', 'violencia']"
1640,"Después de 2000 se produjo un gran salto en las inscripciones, de modo que en 2005 el 19,4 % y en 2007 el 24,4 % del grupo de edad de 19 a 24 años estaba en instituciones de educación superior (Tabla 1.5.). De acuerdo con el Noveno Plan de Malasia (2006-10), se espera que 1,6 millones de estudiantes o el 40 % de la cohorte de edad relevante en educación terciaria se inscriba en educación terciaria en 2010 y el 50 % de estos estudie en instituciones privadas. Para 2008, el número 214 941 en 2002, año a partir del cual el Ministerio de Salud está disponible en datos electrónicos, aumentó a 933 728.",,"['malasi', 'malasio', 'ministeri', 'partir', 'aument', 'salud', 'institución', 'estudie', 'acuerdo', 'anos', 'cohorte', 'millón', 'dat', 'noven', 'grup', 'esper', '15', 'producir', 'noveno', '244', 'disponible', 'salt', 'relev', 'gran', 'terciari', 'inscripción', 'inscribir', 'institu', 'cohort', 'aumento', 'esperar', 'dato', 'numer', 'inscripcion', 'part', 'dispon', 'mod', 'grupo', 'edad', 'relevante', 'privado', 'numero', 'despues ', 'ministerio', '200610', 'estudiante', 'millon', 'terciaria', 'salto', 'despu', 'educ', 'electronico', 'produj', '194', 'estudi', 'superior', 'modo', 'acuerd', 'tabla', 'inscrib', 'electron', 'plan', '16', 'priv', 'tabl', 'educacion', 'ano']"
